Group ID,URL,Title,H1,Meta Description
REPORT DESCRIPTION,"FULL DUPLICATES REPORT: Pages where Title, Meta Description, AND H1 are identical",,,
,,,,
80,https://www.kay.com/horizontal-rectangle-bar-necklace-10k-yellow-gold-18%25E2%2580%259D/p/V-774734002,Horizontal Rectangle Bar Necklace 10K Yellow Gold 18” | Kay,Horizontal Rectangle Bar Necklace 10K Yellow Gold 18”,"Express your love and support with this bar necklace. Crafted in 10K yellow gold, the horizontal design is ready for your special words. The pendant is centered on an adjustable 16-inch rope chain with a 2-inch extender that secures with a lobster clasp."
81,https://www.kay.com/previously-owned-diamond-enhancer-ring-14-ct-tw-14k-white-gold/p/V-880055900,Previously Owned Diamond Enhancer Ring 1/4 ct tw 14K White Gold | Kay,Previously Owned Diamond Enhancer Ring 1/4 ct tw 14K White Gold,"Striking and radiant, this diamond enhancer ring is the perfect complement to her solitaire engagement ring (sold separately). Round and baguette diamonds shimmer on each side of the band, which is styled in 14K white gold. The enhancer ring has a total diamond weight of 1/4 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pick-up. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
81,https://www.kay.com/previously-owned-diamond-enhancer-ring-14-ct-tw-14k-white-gold/p/V-880047206,Previously Owned Diamond Enhancer Ring 1/4 ct tw 14K White Gold | Kay,Previously Owned Diamond Enhancer Ring 1/4 ct tw 14K White Gold,"Striking and radiant, this diamond enhancer ring is the perfect complement to her solitaire engagement ring (sold separately). Round and baguette diamonds shimmer on each side of the band, which is styled in 14K white gold. The enhancer ring has a total diamond weight of 1/4 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pick-up. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
82,https://www.kay.com/previously-owned-diamond-anniversary-band-12-ct-tw-roundcut-14k-white-gold/p/V-882280100,Previously Owned Diamond Anniversary Band 1/2 ct tw Round-cut 14K White Gold | Kay,Previously Owned Diamond Anniversary Band 1/2 ct tw Round-cut 14K White Gold,"Breathtaking round diamonds line this wonderful anniversary band, styled in 14K white gold. The ring has a total diamond weight of 1/2 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
82,https://www.kay.com/previously-owned-diamond-anniversary-band-12-ct-tw-roundcut-14k-white-gold/p/V-881276000,Previously Owned Diamond Anniversary Band 1/2 ct tw Round-cut 14K White Gold | Kay,Previously Owned Diamond Anniversary Band 1/2 ct tw Round-cut 14K White Gold,"Breathtaking round diamonds line this wonderful anniversary band, styled in 14K white gold. The ring has a total diamond weight of 1/2 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
83,https://www.kay.com/previously-owned-diamond-hoop-earrings-14-ct-tw-10k-white-gold/p/V-885526006,Previously Owned Diamond Hoop Earrings 1/4 ct tw 10K White Gold | Kay,Previously Owned Diamond Hoop Earrings 1/4 ct tw 10K White Gold,"These diamond hoop earrings are a fabulous addition to her collection. The earrings are fashioned in classic 10K white gold and showcase twinkling round diamonds on the surface, giving the hoops a total diamond weight of 1/4 carat. The earrings secure with hinged backs. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
83,https://www.kay.com/previously-owned-diamond-hoop-earrings-14-ct-tw-10k-white-gold/p/V-887033708,Previously Owned Diamond Hoop Earrings 1/4 ct tw 10K White Gold | Kay,Previously Owned Diamond Hoop Earrings 1/4 ct tw 10K White Gold,"These diamond hoop earrings are a fabulous addition to her collection. The earrings are fashioned in classic 10K white gold and showcase twinkling round diamonds on the surface, giving the hoops a total diamond weight of 1/4 carat. The earrings secure with hinged backs. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
83,https://www.kay.com/previously-owned%C2%A0diamond-hoop-earrings-14-ct-tw-10k-white-gold/p/V-886143700,Previously Owned Diamond Hoop Earrings 1/4 ct tw 10K White Gold | Kay,Previously Owned Diamond Hoop Earrings 1/4 ct tw 10K White Gold,"These diamond hoop earrings are a fabulous addition to her collection. The earrings are fashioned in classic 10K white gold and showcase twinkling round diamonds on the surface, giving the hoops a total diamond weight of 1/4 carat. The earrings secure with hinged backs. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
84,https://www.kay.com/solid-cable-chain-necklace-14k-white-gold-20/p/V-713527909,"Solid Cable Chain Necklace 14K White Gold 20"" | Kay","Solid Cable Chain Necklace 14K White Gold 20""",This chic solid cable chain necklace is styled in 14K white gold. The 20-inch necklace secures with a spring ring clasp.
84,https://www.kay.com/solid-cable-chain-necklace-14k-white-gold-20/p/V-713527000,"Solid Cable Chain Necklace 14K White Gold 20"" | Kay","Solid Cable Chain Necklace 14K White Gold 20""",This chic solid cable chain necklace is styled in 14K white gold. The 20-inch necklace secures with a spring ring clasp.
85,https://www.kay.com/previously-owned-diamond-engagement-ring-14-ct-tw-roundcut-10k-white-gold/p/V-883407506,Previously Owned Diamond Engagement Ring 1/4 ct tw Round-cut 10K White Gold | Kay,Previously Owned Diamond Engagement Ring 1/4 ct tw Round-cut 10K White Gold,"Sweeps of round diamonds embrace the center diamond in this lovely engagement ring. Fashioned in 10K white gold, the ring has a total diamond weight of 1/4 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pick-up. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
85,https://www.kay.com/previously-owned-diamond-engagement-ring-14-ct-tw-roundcut-10k-white-gold/p/V-885911507,Previously Owned Diamond Engagement Ring 1/4 ct tw Round-cut 10K White Gold | Kay,Previously Owned Diamond Engagement Ring 1/4 ct tw Round-cut 10K White Gold,"Sweeps of round diamonds embrace the center diamond in this lovely engagement ring. Fashioned in 10K white gold, the ring has a total diamond weight of 1/4 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pick-up. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
86,https://www.kay.com/previously-owned-diamond-ring-14-ct-tw-princess-roundcut-14k-white-gold-size-95/p/V-883729307,Previously Owned Diamond Ring 1/4 ct tw Princess & Round-cut 14K White Gold - Size 9.5 | Kay,Previously Owned Diamond Ring 1/4 ct tw Princess & Round-cut 14K White Gold - Size 9.5,A princess-cut center diamond is offset by a princess-cut diamond on each side and a row of round diamonds. This fine jewelry ring is beautifully set in 14K white gold and has a total diamond weight of 1/4 carat. Available online while supplies last. Previously Owned Jewelry is not eligible for in-store pick-up. Previously Owned Jewelry may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
86,https://www.kay.com/previously-owned-diamond-ring-14-ct-tw-princess-roundcut-14k-white-gold-size-95/p/V-884127200,Previously Owned Diamond Ring 1/4 ct tw Princess & Round-cut 14K White Gold - Size 9.5 | Kay,Previously Owned Diamond Ring 1/4 ct tw Princess & Round-cut 14K White Gold - Size 9.5,A princess-cut center diamond is offset by a princess-cut diamond on each side and a row of round diamonds. This fine jewelry ring is beautifully set in 14K white gold and has a total diamond weight of 1/4 carat. Available online while supplies last. Previously Owned Jewelry is not eligible for in-store pick-up. Previously Owned Jewelry may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
87,https://www.kay.com/previously-owned-the-leo-diamond-enhancer-ring-12-ct-tw-roundcut-14k-white-gold/p/V-885571202,Previously Owned THE LEO Diamond Enhancer Ring 1/2 ct tw Round-cut 14K White Gold | Kay,Previously Owned THE LEO Diamond Enhancer Ring 1/2 ct tw Round-cut 14K White Gold,"Round diamonds will add stunning sparkle to your THE LEO Diamond® solitaire (sold separately) with this beautiful enhancer ring. Fashioned in 14K white gold, the ring has a total diamond weight of 1/2 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
87,https://www.kay.com/previously-owned-the-leo-diamond-enhancer-ring-12-ct-tw-roundcut-14k-white-gold/p/V-885579209,Previously Owned THE LEO Diamond Enhancer Ring 1/2 ct tw Round-cut 14K White Gold | Kay,Previously Owned THE LEO Diamond Enhancer Ring 1/2 ct tw Round-cut 14K White Gold,"Round diamonds will add stunning sparkle to your THE LEO Diamond® solitaire (sold separately) with this beautiful enhancer ring. Fashioned in 14K white gold, the ring has a total diamond weight of 1/2 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
88,https://www.kay.com/quincea%C3%B1era-15-a%C3%B1os-name-heart-necklace-diamond-accent-sterling-silver-18/p/V-782478010,"Quinceañera ""15 Años"" & Name Heart Necklace with Diamond Accent Sterling Silver 18"" | Kay","Quinceañera ""15 Años"" & Name Heart Necklace with Diamond Accent Sterling Silver 18""","As pretty as she is, this personalized quinceañera heart necklace celebrates one of the most special days of her life.<br><br /><ul><li>Sterling Silver</li><li>The heart-shaped pendant features an engraved scalloped border</li><li>Her name is written in a pretty script above the phrase ""15 años""</li><li>16- to 18-inch adjustable rope chain with spring ring clasp</li></ul>"
88,https://www.kay.com/quincea%25C3%25B1era-15-a%25C3%25B1os-name-heart-necklace-diamond-accent-sterling-silver-18/p/V-782478010,"Quinceañera ""15 Años"" & Name Heart Necklace with Diamond Accent Sterling Silver 18"" | Kay","Quinceañera ""15 Años"" & Name Heart Necklace with Diamond Accent Sterling Silver 18""","As pretty as she is, this personalized quinceañera heart necklace celebrates one of the most special days of her life.<br><br /><ul><li>Sterling Silver</li><li>The heart-shaped pendant features an engraved scalloped border</li><li>Her name is written in a pretty script above the phrase ""15 años""</li><li>16- to 18-inch adjustable rope chain with spring ring clasp</li></ul>"
89,https://www.kay.com/lifetime-protection-plan/p/V-10101A-16,Lifetime Protection Plan | Kay,Lifetime Protection Plan,Lifetime Protection Plan
89,https://www.kay.com/lifetime-protection-plan/p/V-10101A-18,Lifetime Protection Plan | Kay,Lifetime Protection Plan,Lifetime Protection Plan
89,https://www.kay.com/lifetime-protection-plan/p/V-10101A-15,Lifetime Protection Plan | Kay,Lifetime Protection Plan,Lifetime Protection Plan
89,https://www.kay.com/lifetime-protection-plan/p/V-10101A-10,Lifetime Protection Plan | Kay,Lifetime Protection Plan,Lifetime Protection Plan
89,https://www.kay.com/lifetime-protection-plan/p/V-10101A-4,Lifetime Protection Plan | Kay,Lifetime Protection Plan,Lifetime Protection Plan
89,https://www.kay.com/lifetime-protection-plan/p/V-10101A-14,Lifetime Protection Plan | Kay,Lifetime Protection Plan,Lifetime Protection Plan
89,https://www.kay.com/lifetime-protection-plan/p/V-10101A-5,Lifetime Protection Plan | Kay,Lifetime Protection Plan,Lifetime Protection Plan
89,https://www.kay.com/lifetime-protection-plan/p/V-10101A-6,Lifetime Protection Plan | Kay,Lifetime Protection Plan,Lifetime Protection Plan
89,https://www.kay.com/lifetime-protection-plan/p/V-10101A-17,Lifetime Protection Plan | Kay,Lifetime Protection Plan,Lifetime Protection Plan
89,https://www.kay.com/lifetime-protection-plan/p/V-10101A-3,Lifetime Protection Plan | Kay,Lifetime Protection Plan,Lifetime Protection Plan
89,https://www.kay.com/lifetime-protection-plan/p/V-10101A-9,Lifetime Protection Plan | Kay,Lifetime Protection Plan,Lifetime Protection Plan
89,https://www.kay.com/lifetime-protection-plan/p/V-10101A-11,Lifetime Protection Plan | Kay,Lifetime Protection Plan,Lifetime Protection Plan
89,https://www.kay.com/lifetime-protection-plan/p/V-10101A-13,Lifetime Protection Plan | Kay,Lifetime Protection Plan,Lifetime Protection Plan
89,https://www.kay.com/lifetime-protection-plan/p/V-10101A-2,Lifetime Protection Plan | Kay,Lifetime Protection Plan,Lifetime Protection Plan
89,https://www.kay.com/lifetime-protection-plan/p/V-10101A-8,Lifetime Protection Plan | Kay,Lifetime Protection Plan,Lifetime Protection Plan
89,https://www.kay.com/lifetime-protection-plan/p/V-10101A-7,Lifetime Protection Plan | Kay,Lifetime Protection Plan,Lifetime Protection Plan
89,https://www.kay.com/lifetime-protection-plan/p/V-10101A-1,Lifetime Protection Plan | Kay,Lifetime Protection Plan,Lifetime Protection Plan
89,https://www.kay.com/lifetime-protection-plan/p/V-10101A-12,Lifetime Protection Plan | Kay,Lifetime Protection Plan,Lifetime Protection Plan
90,https://www.kay.com/previously-owned-neil-lane-diamond-engagement-ring-78-ct-tw-oval-roundcut-14k-white-gold/p/V-884237708,Previously Owned Neil Lane Diamond Engagement Ring 7/8 ct tw Oval & Round-cut 14K White Gold | Kay,Previously Owned Neil Lane Diamond Engagement Ring 7/8 ct tw Oval & Round-cut 14K White Gold,"Jewelry designer Neil Lane draws inspiration from vintage designs to create glamorous styles for today's brides. This breathtaking Neil Lane Bridal® engagement ring highlights the dazzling 1/2-carat oval-shaped diamond center with an elegant halo of round diamonds. The 14K white gold band sparkles with even more round diamonds, bringing the total diamond weight to 7/8 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
90,https://www.kay.com/previously-owned-neil-lane-diamond-engagement-ring-78-ct-tw-oval-roundcut-14k-white-gold/p/V-885718205,Previously Owned Neil Lane Diamond Engagement Ring 7/8 ct tw Oval & Round-cut 14K White Gold | Kay,Previously Owned Neil Lane Diamond Engagement Ring 7/8 ct tw Oval & Round-cut 14K White Gold,"Jewelry designer Neil Lane draws inspiration from vintage designs to create glamorous styles for today's brides. This breathtaking Neil Lane Bridal® engagement ring highlights the dazzling 1/2-carat oval-shaped diamond center with an elegant halo of round diamonds. The 14K white gold band sparkles with even more round diamonds, bringing the total diamond weight to 7/8 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
90,https://www.kay.com/previously-owned-neil-lane-diamond-engagement-ring-78-ct-tw-oval-roundcut-14k-white-gold/p/V-884174107,Previously Owned Neil Lane Diamond Engagement Ring 7/8 ct tw Oval & Round-cut 14K White Gold | Kay,Previously Owned Neil Lane Diamond Engagement Ring 7/8 ct tw Oval & Round-cut 14K White Gold,"Jewelry designer Neil Lane draws inspiration from vintage designs to create glamorous styles for today's brides. This breathtaking Neil Lane Bridal® engagement ring highlights the dazzling 1/2-carat oval-shaped diamond center with an elegant halo of round diamonds. The 14K white gold band sparkles with even more round diamonds, bringing the total diamond weight to 7/8 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
91,https://www.kay.com/previously-owned-diamond-wrap-ring-38-ct-tw-roundcut-14k-rose-gold/p/V-884997305,Previously Owned Diamond Wrap Ring 3/8 ct tw Round-cut 14K Rose Gold | Kay,Previously Owned Diamond Wrap Ring 3/8 ct tw Round-cut 14K Rose Gold,"This enchanting wrap ring is a gorgeous complement to her diamond solitaire (sold separately). Round diamonds create petal-inspired motifs in the center, while more sparkling diamonds and curves of 14K rose gold sweep outward to complete the design. The ring has a total diamond weight of 3/8 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pick-up. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
91,https://www.kay.com/previously-owned-diamond-wrap-ring-38-ct-tw-roundcut-14k-rose-gold/p/V-885199000,Previously Owned Diamond Wrap Ring 3/8 ct tw Round-cut 14K Rose Gold | Kay,Previously Owned Diamond Wrap Ring 3/8 ct tw Round-cut 14K Rose Gold,"This enchanting wrap ring is a gorgeous complement to her diamond solitaire (sold separately). Round diamonds create petal-inspired motifs in the center, while more sparkling diamonds and curves of 14K rose gold sweep outward to complete the design. The ring has a total diamond weight of 3/8 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pick-up. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
92,https://www.kay.com/previously-owned-3stone-diamond-ring-1-ct-tw-roundcut-14k-white-gold/p/V-881918508,Previously Owned 3-Stone Diamond Ring 1 ct tw Round-cut 14K White Gold | Kay,Previously Owned 3-Stone Diamond Ring 1 ct tw Round-cut 14K White Gold,"A trio of round diamonds create amazing brilliance in this diamond engagement ring for her. Totaling an impressive 1 carat in weight, the diamonds are set in a band of beautiful 14K white gold. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
92,https://www.kay.com/previously-owned-3stone-diamond-ring-1-ct-tw-roundcut-14k-white-gold/p/V-882727504,Previously Owned 3-Stone Diamond Ring 1 ct tw Round-cut 14K White Gold | Kay,Previously Owned 3-Stone Diamond Ring 1 ct tw Round-cut 14K White Gold,"A trio of round diamonds create amazing brilliance in this diamond engagement ring for her. Totaling an impressive 1 carat in weight, the diamonds are set in a band of beautiful 14K white gold. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
93,https://www.kay.com/previously-owned-mens-diamond-wedding-band-115-ct-tw-roundcut-10k-white-gold/p/V-884995604,Previously Owned Men's Diamond Wedding Band 1/15 ct tw Round-cut 10K White Gold | Kay,Previously Owned Men's Diamond Wedding Band 1/15 ct tw Round-cut 10K White Gold,This outstanding men's wedding band showcases a diagonal row of round diamonds totaling 1/15 carat at its centerpiece. The distinctive ring is crafted in 10K white gold. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
93,https://www.kay.com/previously-owned-mens-diamond-wedding-band-115-ct-tw-roundcut-10k-white-gold/p/V-882483403,Previously Owned Men's Diamond Wedding Band 1/15 ct tw Round-cut 10K White Gold | Kay,Previously Owned Men's Diamond Wedding Band 1/15 ct tw Round-cut 10K White Gold,This outstanding men's wedding band showcases a diagonal row of round diamonds totaling 1/15 carat at its centerpiece. The distinctive ring is crafted in 10K white gold. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
94,https://www.kay.com/previously-owned%C2%A0adrianna-papell-diamond-wedding-band-14-ct-tw-roundcut-14k-twotone-gold/p/V-885006508,Previously Owned Adrianna Papell Diamond Wedding Band 1/4 ct tw Round-cut 14K Two-Tone Gold | Kay,Previously Owned Adrianna Papell Diamond Wedding Band 1/4 ct tw Round-cut 14K Two-Tone Gold,"A romantic way to complement her engagement ring (sold separetely), this luxurious diamond wedding band features dazzling round diamonds that grace the surface of the 14K white gold band. The ring's profile has elegant 14K rose gold detail that swirls along the band to create a memorable look. The ring has a total diamond weight of 1/4 carat and is from the Adrianna Papell collection. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
94,https://www.kay.com/previously-owned-adrianna-papell-diamond-wedding-band-14-ct-tw-roundcut-14k-twotone-gold/p/V-885703809,Previously Owned Adrianna Papell Diamond Wedding Band 1/4 ct tw Round-cut 14K Two-Tone Gold | Kay,Previously Owned Adrianna Papell Diamond Wedding Band 1/4 ct tw Round-cut 14K Two-Tone Gold,"A romantic way to complement her engagement ring (sold separetely), this luxurious diamond wedding band features dazzling round diamonds that grace the surface of the 14K white gold band. The ring's profile has elegant 14K rose gold detail that swirls along the band to create a memorable look. The ring has a total diamond weight of 1/4 carat and is from the Adrianna Papell collection. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
95,https://www.kay.com/le-vian-diamond-ruby-necklace-115-ct-tw-diamonds-14k-vanilla-gold/p/V-790196707,Le Vian Diamond & Ruby Necklace 1/15 ct tw Diamonds 14K Vanilla Gold | Kay,Le Vian Diamond & Ruby Necklace 1/15 ct tw Diamonds 14K Vanilla Gold,"This irresistible necklace from Le Vian® features a radiant center of Vanilla Diamonds® surrounded by a Passion Ruby™ halo. The masterful combination of delicious flavors is fashioned in 14K Vanilla Gold®. With a total diamond weight of 1/15 carat, the pendant suspends from an 18-inch cable chain and secures with a lobster clasp. Le Vian®. Discover the Legend."
95,https://www.kay.com/le-vian-diamond-ruby-necklace-115-ct-tw-diamonds-14k-vanilla-gold/p/V-910468305,Le Vian Diamond & Ruby Necklace 1/15 ct tw Diamonds 14K Vanilla Gold | Kay,Le Vian Diamond & Ruby Necklace 1/15 ct tw Diamonds 14K Vanilla Gold,"This irresistible necklace from Le Vian® features a radiant center of Vanilla Diamonds® surrounded by a Passion Ruby™ halo. The masterful combination of delicious flavors is fashioned in 14K Vanilla Gold®. With a total diamond weight of 1/15 carat, the pendant suspends from an 18-inch cable chain and secures with a lobster clasp. Le Vian®. Discover the Legend."
96,https://www.kay.com/bar-station-chain-necklace-10k-yellow-gold-18%E2%80%9D/p/V-715677403,Bar Station Chain Necklace 10K Yellow Gold 18” | Kay,Bar Station Chain Necklace 10K Yellow Gold 18”,"With polished bar stations, this necklace is a flattering focal point for your wardrobe. Created in 10K yellow gold, the dressy design features elongated bars alternating with stylized cable chain. This 18-inch necklace fastens with a spring ring clasp."
96,https://www.kay.com/bar-station-chain-necklace-10k-yellow-gold-18%25E2%2580%259D/p/V-715677403,Bar Station Chain Necklace 10K Yellow Gold 18” | Kay,Bar Station Chain Necklace 10K Yellow Gold 18”,"With polished bar stations, this necklace is a flattering focal point for your wardrobe. Created in 10K yellow gold, the dressy design features elongated bars alternating with stylized cable chain. This 18-inch necklace fastens with a spring ring clasp."
97,https://www.kay.com/roundcut-diamond-accent-bar-necklace-10k-rose-gold-18%E2%80%9C/p/V-174465005,Round-Cut Diamond Accent Bar Necklace 10K Rose Gold 18“ | Kay,Round-Cut Diamond Accent Bar Necklace 10K Rose Gold 18“,"Be a vision of elegance with this sparkling bar necklace. Created in 10K rose gold, this chic look features a solitaire diamond accent in white rhodium that punctuates a lovely polished bar. The pendant suspends centered along an adjustable 16 - 18-inch cable chain that secures with a spring ring clasp."
97,https://www.kay.com/roundcut-diamond-accent-bar-necklace-10k-rose-gold-18%25E2%2580%259C/p/V-174465005,Round-Cut Diamond Accent Bar Necklace 10K Rose Gold 18“ | Kay,Round-Cut Diamond Accent Bar Necklace 10K Rose Gold 18“,"Be a vision of elegance with this sparkling bar necklace. Created in 10K rose gold, this chic look features a solitaire diamond accent in white rhodium that punctuates a lovely polished bar. The pendant suspends centered along an adjustable 16 - 18-inch cable chain that secures with a spring ring clasp."
98,https://www.kay.com/radiant-reflections-wedding-ring-14-ct-tw-diamonds-14k-gold/p/V-080970623,Radiant Reflections Wedding Ring 1/4 ct tw Diamonds 14K Gold | Kay,Radiant Reflections Wedding Ring 1/4 ct tw Diamonds 14K Gold,"This stunning wedding band for her features a row of sparkling diamonds totaling 1/4 carat in weight. Styled in 14K white gold, the ring is gently curved to fit next to her matching engagement ring (sold separately)."
98,https://www.kay.com/radiant-reflections-wedding-ring-14-ct-tw-diamonds-14k-gold/p/V-140446105,Radiant Reflections Wedding Ring 1/4 ct tw Diamonds 14K Gold | Kay,Radiant Reflections Wedding Ring 1/4 ct tw Diamonds 14K Gold,"This stunning wedding band for her features a row of sparkling diamonds totaling 1/4 carat in weight. Styled in 14K white gold, the ring is gently curved to fit next to her matching engagement ring (sold separately)."
99,https://www.kay.com/previously-owned-diamond-anniversary-band-12-ct-tw-princesscut-14k-white-gold/p/V-882056702,Previously Owned Diamond Anniversary Band 1/2 ct tw Princess-cut 14K White Gold | Kay,Previously Owned Diamond Anniversary Band 1/2 ct tw Princess-cut 14K White Gold,"Crafted of 14K white gold, this 1/2 carat total weight diamond band is the perfect way to tell her ""I forever do."" Featuring a row of sparkling princess-cut diamonds in a channel setting. Available online while supplies last. Previously Owned Jewelry is not eligible for in-store pick-up. Previously Owned Jewelry may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
99,https://www.kay.com/previously-owned-diamond-anniversary-band-12-ct-tw-princesscut-14k-white-gold/p/V-885036208,Previously Owned Diamond Anniversary Band 1/2 ct tw Princess-cut 14K White Gold | Kay,Previously Owned Diamond Anniversary Band 1/2 ct tw Princess-cut 14K White Gold,"Crafted of 14K white gold, this 1/2 carat total weight diamond band is the perfect way to tell her ""I forever do."" Featuring a row of sparkling princess-cut diamonds in a channel setting. Available online while supplies last. Previously Owned Jewelry is not eligible for in-store pick-up. Previously Owned Jewelry may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
100,https://www.kay.com/previously-owned-neil-lane-engagement-ring-116-ct-tw-roundcut-diamonds-14k-white-gold-size-45/p/V-883499105,Previously Owned Neil Lane Engagement Ring 1-1/6 ct tw Round-cut Diamonds 14K White Gold - Size 4.5 | Kay,Previously Owned Neil Lane Engagement Ring 1-1/6 ct tw Round-cut Diamonds 14K White Gold - Size 4.5,"Full of show-stopping glamour, this engagement ring for her from Neil Lane Bridal® dazzles with a round diamond framed with smaller round diamonds as its centerpiece. Additional diamonds and vintage-inspired milgrain detailing decorate the band, bringing the total diamond weight to 1 1/6 carats. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
100,https://www.kay.com/previously-owned-neil-lane-engagement-ring-116-ct-tw-roundcut-diamonds-14k-white-gold-size-45/p/V-883946903,Previously Owned Neil Lane Engagement Ring 1-1/6 ct tw Round-cut Diamonds 14K White Gold - Size 4.5 | Kay,Previously Owned Neil Lane Engagement Ring 1-1/6 ct tw Round-cut Diamonds 14K White Gold - Size 4.5,"Full of show-stopping glamour, this engagement ring for her from Neil Lane Bridal® dazzles with a round diamond framed with smaller round diamonds as its centerpiece. Additional diamonds and vintage-inspired milgrain detailing decorate the band, bringing the total diamond weight to 1 1/6 carats. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
101,https://www.kay.com/previously-owned-mens-the-leo-diamond-band-1-ct-tw-14k-white-gold/p/V-885034405,Previously Owned Men's THE LEO Diamond Band 1 ct tw 14K White Gold | Kay,Previously Owned Men's THE LEO Diamond Band 1 ct tw 14K White Gold,"This men's Leo Diamond ring is a handsome way to wear your heart on your hand. Crafted of 14K white gold, the ring showcases striking round diamonds, totaling 1 carat in weight. Love. Light. Leo.® Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
101,https://www.kay.com/previously-owned-mens-the-leo-diamond-band-1-ct-tw-14k-white-gold/p/V-884276306,Previously Owned Men's THE LEO Diamond Band 1 ct tw 14K White Gold | Kay,Previously Owned Men's THE LEO Diamond Band 1 ct tw 14K White Gold,"This men's Leo Diamond ring is a handsome way to wear your heart on your hand. Crafted of 14K white gold, the ring showcases striking round diamonds, totaling 1 carat in weight. Love. Light. Leo.® Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
